"filename", "language", "Markdown", "TypeScript", "JSON", "JavaScript", "YAML", "HTML", "TypeScript JSX", "Log", "JSON with Comments", "Ini", "PowerShell", "PostCSS", "MS SQL", "Dotenv", "comment", "blank", "total"
"c:\titan-automation\QuoteVaultPro\client\src\lib\optionTreeV2PricingCodec.ts", "TypeScript", 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 13, 132
"c:\titan-automation\QuoteVaultPro\client\src\lib\orderUtils.ts", "TypeScript", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 8, 56
"c:\titan-automation\QuoteVaultPro\client\src\lib\pbv2\pbv2Outputs.ts", "TypeScript", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12
"c:\titan-automation\QuoteVaultPro\client\src\lib\pbv2\pbv2ViewModel.ts", "TypeScript", 0, 370, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 57, 476
"c:\titan-automation\QuoteVaultPro\client\src\lib\pdfUrls.ts", "TypeScript", 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 11, 73
"c:\titan-automation\QuoteVaultPro\client\src\lib\productionHelpers.ts", "TypeScript", 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 16, 132
"c:\titan-automation\QuoteVaultPro\client\src\lib\queryClient.ts", "TypeScript", 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13, 77
"c:\titan-automation\QuoteVaultPro\client\src\lib\stripeClient.ts", "TypeScript", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 6, 38
"c:\titan-automation\QuoteVaultPro\client\src\lib\tests\optionTreeV2PricingCodec.test.ts", "TypeScript", 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14, 91
"c:\titan-automation\QuoteVaultPro\client\src\lib\ui\persistExpandedLineItem.ts", "TypeScript", 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 5, 68
"c:\titan-automation\QuoteVaultPro\client\src\lib\ui\persistScrollPosition.ts", "TypeScript", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 5, 53
"c:\titan-automation\QuoteVaultPro\client\src\lib\uploads\fileToBase64.ts", "TypeScript", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 26
"c:\titan-automation\QuoteVaultPro\client\src\lib\utils.ts", "TypeScript", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 9, 44
"c:\titan-automation\QuoteVaultPro\client\src\lib\viewUrlForIframe.ts", "TypeScript", 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 12, 68
"c:\titan-automation\QuoteVaultPro\client\src\main.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 3, 4, 28
"c:\titan-automation\QuoteVaultPro\client\src\pages\ApprovalsPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 307, 0, 0, 0, 0, 0, 0, 0, 5, 15, 327
"c:\titan-automation\QuoteVaultPro\client\src\pages\ProductEditorPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 324, 0, 0, 0, 0, 0, 0, 0, 3, 27, 354
"c:\titan-automation\QuoteVaultPro\client\src\pages\admin-users.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 393, 0, 0, 0, 0, 0, 0, 0, 0, 20, 413
"c:\titan-automation\QuoteVaultPro\client\src\pages\admin.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 8, 58
"c:\titan-automation\QuoteVaultPro\client\src\pages\audit-logs.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 295, 0, 0, 0, 0, 0, 0, 0, 2, 22, 319
"c:\titan-automation\QuoteVaultPro\client\src\pages\company-settings.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 272, 0, 0, 0, 0, 0, 0, 0, 3, 23, 298
"c:\titan-automation\QuoteVaultPro\client\src\pages\contact-detail.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 327, 0, 0, 0, 0, 0, 0, 0, 17, 25, 369
"c:\titan-automation\QuoteVaultPro\client\src\pages\contacts.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 568, 0, 0, 0, 0, 0, 0, 0, 17, 25, 610
"c:\titan-automation\QuoteVaultPro\client\src\pages\create-order.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 3, 6, 81
"c:\titan-automation\QuoteVaultPro\client\src\pages\create-quote.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 2, 5, 81
"c:\titan-automation\QuoteVaultPro\client\src\pages\customer-detail-enhanced.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 7, 6, 37
"c:\titan-automation\QuoteVaultPro\client\src\pages\customer-detail.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 656, 0, 0, 0, 0, 0, 0, 0, 6, 37, 699
"c:\titan-automation\QuoteVaultPro\client\src\pages\customer-quotes.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 250, 0, 0, 0, 0, 0, 0, 0, 1, 18, 269
"c:\titan-automation\QuoteVaultPro\client\src\pages\customers.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 237, 0, 0, 0, 0, 0, 0, 0, 36, 30, 303
"c:\titan-automation\QuoteVaultPro\client\src\pages\debug-user.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 5, 50
"c:\titan-automation\QuoteVaultPro\client\src\pages\dev\DevLineItemRowEnterprisePreview.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 144, 0, 0, 0, 0, 0, 0, 0, 0, 19, 163
"c:\titan-automation\QuoteVaultPro\client\src\pages\edit-quote.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 1047, 0, 0, 0, 0, 0, 0, 0, 40, 72, 1159
"c:\titan-automation\QuoteVaultPro\client\src\pages\force-password-change.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 0, 3, 16, 147
"c:\titan-automation\QuoteVaultPro\client\src\pages\forgot-password.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 148, 0, 0, 0, 0, 0, 0, 0, 0, 14, 162
"c:\titan-automation\QuoteVaultPro\client\src\pages\home.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 317, 0, 0, 0, 0, 0, 0, 0, 6, 22, 345
"c:\titan-automation\QuoteVaultPro\client\src\pages\internal-quotes.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 1450, 0, 0, 0, 0, 0, 0, 0, 56, 124, 1630
"c:\titan-automation\QuoteVaultPro\client\src\pages\invoice-detail.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 1799, 0, 0, 0, 0, 0, 0, 0, 18, 181, 1998
"c:\titan-automation\QuoteVaultPro\client\src\pages\invoices.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 207, 0, 0, 0, 0, 0, 0, 0, 4, 17, 228
"c:\titan-automation\QuoteVaultPro\client\src\pages\job-detail.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 254, 0, 0, 0, 0, 0, 0, 0, 15, 20, 289
"c:\titan-automation\QuoteVaultPro\client\src\pages\landing.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 7, 87
"c:\titan-automation\QuoteVaultPro\client\src\pages\login.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 141, 0, 0, 0, 0, 0, 0, 0, 5, 16, 162
"c:\titan-automation\QuoteVaultPro\client\src\pages\material-detail.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 0, 3, 7, 138
"c:\titan-automation\QuoteVaultPro\client\src\pages\materials.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 243, 0, 0, 0, 0, 0, 0, 0, 3, 14, 260
"c:\titan-automation\QuoteVaultPro\client\src\pages\not-found.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 3, 22
"c:\titan-automation\QuoteVaultPro\client\src\pages\order-detail.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 2705, 0, 0, 0, 0, 0, 0, 0, 87, 213, 3005
"c:\titan-automation\QuoteVaultPro\client\src\pages\order-new.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 6, 2, 12
"c:\titan-automation\QuoteVaultPro\client\src\pages\orders.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 1008, 0, 0, 0, 0, 0, 0, 0, 41, 103, 1152
"c:\titan-automation\QuoteVaultPro\client\src\pages\portal\my-orders.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 0, 0, 8, 117
"c:\titan-automation\QuoteVaultPro\client\src\pages\portal\my-quotes.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 8, 115
"c:\titan-automation\QuoteVaultPro\client\src\pages\portal\quote-checkout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 259, 0, 0, 0, 0, 0, 0, 0, 7, 30, 296
"c:\titan-automation\QuoteVaultPro\client\src\pages\prepress.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 495, 0, 0, 0, 0, 0, 0, 0, 20, 37, 552
"c:\titan-automation\QuoteVaultPro\client\src\pages\product-builder-v2.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 8, 5, 32
"c:\titan-automation\QuoteVaultPro\client\src\pages\production-job-detail.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 682, 0, 0, 0, 0, 0, 0, 0, 32, 61, 775
"c:\titan-automation\QuoteVaultPro\client\src\pages\production.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 190, 0, 0, 0, 0, 0, 0, 0, 15, 23, 228
"c:\titan-automation\QuoteVaultPro\client\src\pages\products.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 2773, 0, 0, 0, 0, 0, 0, 0, 79, 115, 2967
"c:\titan-automation\QuoteVaultPro\client\src\pages\purchase-order-detail.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 8, 91
"c:\titan-automation\QuoteVaultPro\client\src\pages\purchase-orders.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 156, 0, 0, 0, 0, 0, 0, 0, 0, 9, 165
"c:\titan-automation\QuoteVaultPro\client\src\pages\quote-detail.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 485, 0, 0, 0, 0, 0, 0, 0, 9, 24, 518
"c:\titan-automation\QuoteVaultPro\client\src\pages\quote-editor-old.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 1794, 0, 0, 0, 0, 0, 0, 0, 101, 133, 2028
"c:\titan-automation\QuoteVaultPro\client\src\pages\quote-editor.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 9, 10, 50
"c:\titan-automation\QuoteVaultPro\client\src\pages\reset-password.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 220, 0, 0, 0, 0, 0, 0, 0, 0, 21, 241
"c:\titan-automation\QuoteVaultPro\client\src\pages\set-password.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 173, 0, 0, 0, 0, 0, 0, 0, 4, 17, 194
"c:\titan-automation\QuoteVaultPro\client\src\pages\settings\SettingsLayout.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 788, 0, 0, 0, 0, 0, 0, 0, 8, 64, 860
"c:\titan-automation\QuoteVaultPro\client\src\pages\settings\email.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 367, 0, 0, 0, 0, 0, 0, 0, 15, 28, 410
"c:\titan-automation\QuoteVaultPro\client\src\pages\settings\integrations.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 929, 0, 0, 0, 0, 0, 0, 0, 18, 65, 1012
"c:\titan-automation\QuoteVaultPro\client\src\pages\settings\pricing-formulas.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 745, 0, 0, 0, 0, 0, 0, 0, 19, 44, 808
"c:\titan-automation\QuoteVaultPro\client\src\pages\settings\product-types.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 213, 0, 0, 0, 0, 0, 0, 0, 4, 17, 234
"c:\titan-automation\QuoteVaultPro\client\src\pages\settings\users.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 308, 0, 0, 0, 0, 0, 0, 0, 4, 20, 332
"c:\titan-automation\QuoteVaultPro\client\src\pages\user-management.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 420, 0, 0, 0, 0, 0, 0, 0, 1, 21, 442
"c:\titan-automation\QuoteVaultPro\client\src\pages\vendor-detail.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 7, 83
"c:\titan-automation\QuoteVaultPro\client\src\pages\vendors.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 8, 126
"c:\titan-automation\QuoteVaultPro\components.json", "JSON", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20
"c:\titan-automation\QuoteVaultPro\debug-artwork-urls.ts", "TypeScript", 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 41
"c:\titan-automation\QuoteVaultPro\debug-jobs.ts", "TypeScript", 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 33
"c:\titan-automation\QuoteVaultPro\debug-orders.ts", "TypeScript", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 19
"c:\titan-automation\QuoteVaultPro\debug-output.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\titan-automation\QuoteVaultPro\design_guidelines.md", "Markdown", 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 131
"c:\titan-automation\QuoteVaultPro\dev-canonicalize-thumb-keys.ts", "TypeScript", 0, 263, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 45, 345
"c:\titan-automation\QuoteVaultPro\docs\ARCHITECTURE.md", "Markdown", 218, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 323
"c:\titan-automation\QuoteVaultPro\docs\CONTACTS_LIST_ENHANCEMENTS.md", "Markdown", 302, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 376
"c:\titan-automation\QuoteVaultPro\docs\CUSTOMER_PORTAL_IMPLEMENTATION.md", "Markdown", 285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 344
"c:\titan-automation\QuoteVaultPro\docs\CUSTOMER_PORTAL_TESTING.md", "Markdown", 241, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 305
"c:\titan-automation\QuoteVaultPro\docs\DEVELOPMENT_FLOW.md", "Markdown", 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 177
"c:\titan-automation\QuoteVaultPro\docs\GIT_WORKFLOW.md", "Markdown", 339, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 479
"c:\titan-automation\QuoteVaultPro\docs\MODULE_DEPENDENCIES.md", "Markdown", 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 76
"c:\titan-automation\QuoteVaultPro\docs\Modules\CUSTOMER_MODULE_UI_REBUILD.md", "Markdown", 297, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 357
"c:\titan-automation\QuoteVaultPro\docs\Modules\FEATURE_STATUS.md", "Markdown", 272, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 367
"c:\titan-automation\QuoteVaultPro\docs\Modules\MODULE_COMPLETION_ARTWORK_FILE_HANDLING.md", "Markdown", 397, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 449
"c:\titan-automation\QuoteVaultPro\docs\Modules\MODULE_COMPLETION_CRM_CUSTOMERS.md", "Markdown", 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 107
"c:\titan-automation\QuoteVaultPro\docs\Modules\MODULE_COMPLETION_CUSTOMER_PORTAL.md", "Markdown", 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 86
"c:\titan-automation\QuoteVaultPro\docs\Modules\MODULE_COMPLETION_FULFILLMENT_SHIPPING.md", "Markdown", 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 82
"c:\titan-automation\QuoteVaultPro\docs\Modules\MODULE_COMPLETION_INVENTORY_MANAGEMENT.md", "Markdown", 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 94
"c:\titan-automation\QuoteVaultPro\docs\Modules\MODULE_COMPLETION_INVOICING_PAYMENTS.md", "Markdown", 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 95
"c:\titan-automation\QuoteVaultPro\docs\Modules\MODULE_COMPLETION_JOBS_PRODUCTION.md", "Markdown", 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 106
"c:\titan-automation\QuoteVaultPro\docs\Modules\MODULE_COMPLETION_MULTI_TENANT_ARCHITECTURE.md", "Markdown", 760, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 204, 964
"c:\titan-automation\QuoteVaultPro\docs\Modules\MODULE_COMPLETION_PRICING_FORMULA_ENGINE.md", "Markdown", 485, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 573
"c:\titan-automation\QuoteVaultPro\docs\Modules\MODULE_COMPLETION_PRODUCT_CATALOG_OPTIONS.md", "Markdown", 620, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 722
"c:\titan-automation\QuoteVaultPro\docs\Modules\MODULE_COMPLETION_QUICKBOOKS_INTEGRATION.md", "Markdown", 348, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 386
"c:\titan-automation\QuoteVaultPro\docs\Modules\MODULE_COMPLETION_QUOTES_ORDERS.md", "Markdown", 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 88
"c:\titan-automation\QuoteVaultPro\docs\Modules\MODULE_COMPLETION_VENDORS_PURCHASE_ORDERS.md", "Markdown", 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 121
"c:\titan-automation\QuoteVaultPro\docs\ORDER_STATE_ARCHITECTURE.ts", "TypeScript", 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 275, 27, 335
"c:\titan-automation\QuoteVaultPro\docs\ORDER_TRANSITION_CONFIG.md", "Markdown", 174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 227
"c:\titan-automation\QuoteVaultPro\docs\PBV2_OVERRIDE_WORKFLOW.md", "Markdown", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 40
"c:\titan-automation\QuoteVaultPro\docs\PREPRESS_SERVICE.md", "Markdown", 290, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 373
"c:\titan-automation\QuoteVaultPro\docs\PREPRESS_TOOLCHAIN.md", "Markdown", 217, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 308
"c:\titan-automation\QuoteVaultPro\docs\PRODUCTION_UPDATES.md", "Markdown", 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 164
"c:\titan-automation\QuoteVaultPro\docs\PRODUCT_OPTIONS_IMPLEMENTATION.md", "Markdown", 498, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 573
"c:\titan-automation\QuoteVaultPro\docs\PROMPTS_KERNEL_STYLE.md", "Markdown", 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 169
"c:\titan-automation\QuoteVaultPro\docs\QUOTE_APPROVAL_ENFORCEMENT_TESTING.md", "Markdown", 144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 167
"c:\titan-automation\QuoteVaultPro\docs\QUOTE_ORDER_SNAPSHOTS_PHASE1.md", "Markdown", 233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 278
"c:\titan-automation\QuoteVaultPro\docs\QUOTE_ORDER_SNAPSHOTS_PHASE2_COMPLETE.md", "Markdown", 289, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 92, 381
"c:\titan-automation\QuoteVaultPro\docs\QUOTE_SYSTEM_IMPLEMENTATION.md", "Markdown", 267, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 327
"c:\titan-automation\QuoteVaultPro\docs\QUOTE_WORKFLOW_PHASE1_IMPLEMENTATION.md", "Markdown", 319, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 414
"c:\titan-automation\QuoteVaultPro\docs\README.md", "Markdown", 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 129
"c:\titan-automation\QuoteVaultPro\docs\TODO_ISSUES.md", "Markdown", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 21
"c:\titan-automation\QuoteVaultPro\docs\USER_CUSTOMER_LINKAGE_FIX.md", "Markdown", 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 178
"c:\titan-automation\QuoteVaultPro\docs\VOLUME_PRICING.md", "Markdown", 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 106
"c:\titan-automation\QuoteVaultPro\docs\attachments-and-thumbnails.md", "Markdown", 449, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 131, 580
"c:\titan-automation\QuoteVaultPro\docs\db-reset.md", "Markdown", 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 98
"c:\titan-automation\QuoteVaultPro\drizzle.config.ts", "TypeScript", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 20
"c:\titan-automation\QuoteVaultPro\fix-object-keys-org-prefix.ts", "TypeScript", 0, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 32, 204
"c:\titan-automation\QuoteVaultPro\fix-user-role.ts", "TypeScript", 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 12, 63
"c:\titan-automation\QuoteVaultPro\jest.config.js", "JavaScript", 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 33
"c:\titan-automation\QuoteVaultPro\migrate-product-types.ts", "TypeScript", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 30
"c:\titan-automation\QuoteVaultPro\migrations__legacy_ignored\0000_cool_taskmaster.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 0, 11, 0, 161
"c:\titan-automation\QuoteVaultPro\migrations__legacy_ignored\0001_clever_human_torch.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"c:\titan-automation\QuoteVaultPro\migrations__legacy_ignored\0002_luxuriant_veda.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1
"c:\titan-automation\QuoteVaultPro\migrations__legacy_ignored\0003_add_nesting_calculator.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 1, 2, 8
"c:\titan-automation\QuoteVaultPro\migrations__legacy_ignored\0004_make_pricing_formula_optional.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 2, 5
"c:\titan-automation\QuoteVaultPro\migrations__legacy_ignored\0004b_crm_orders_foundation.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 379, 0, 70, 48, 497
"c:\titan-automation\QuoteVaultPro\migrations__legacy_ignored\0005_production_workflow.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 6, 10, 86
"c:\titan-automation\QuoteVaultPro\migrations__legacy_ignored\0006_invoicing.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 0, 5, 5, 86
"c:\titan-automation\QuoteVaultPro\migrations__legacy_ignored\0007_shipping_fulfillment.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 0, 4, 5, 50
"c:\titan-automation\QuoteVaultPro\migrations__legacy_ignored\0008_inventory_management.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 0, 10, 11, 96
"c:\titan-automation\QuoteVaultPro\migrations__legacy_ignored\0009_vendors_purchase_orders.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 0, 7, 6, 82
"c:\titan-automation\QuoteVaultPro\migrations__legacy_ignored\0011_artwork_file_handling.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 0, 16, 13, 76
"c:\titan-automation\QuoteVaultPro\migrations__legacy_ignored\0020_multi_tenant_organizations.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 0, 24, 15, 111
"c:\titan-automation\QuoteVaultPro\migrations__legacy_ignored\0021_add_organization_id_to_tables.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 291, 0, 70, 73, 434
